PATROL Agent,Monitor Type,Device Name,Monitor Instance,Attribute,Severity,Duration (mins),Threshold Condition,Threshold Value,UOM,Outside Baseline,Auto Close,Predict,Min Sampling Window (mins),Baseline Type,Absolute Deviation,% Deviation,Suppress Events,Threshold Type,CMA created?
hst00877:3181,NT_CPU,hst00877,_Total,CPUprcrProcessorTimePercent,Minor,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00877:3181,NT_HEALTH,hst00877,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00877:3181,NT_LOGICAL_DISKS_CONTAINER,hst00877,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00878:3181,NT_CACHE,hst00878,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00878:3181,NT_CPU,hst00878,_Total,CPUprcrProcessorTimePercent,Minor,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00878:3181,NT_HEALTH,hst00878,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00878:3181,NT_LOGICAL_DISKS_CONTAINER,hst00878,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00879:3181,NT_CACHE,hst00879,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00879:3181,NT_CPU,hst00879,_Total,CPUprcrProcessorTimePercent,Minor,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00879:3181,NT_HEALTH,hst00879,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00879:3181,NT_LOGICAL_DISKS_CONTAINER,hst00879,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00880:3181,NT_CACHE,hst00880,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00880:3181,NT_CPU,hst00880,_Total,CPUprcrProcessorTimePercent,Minor,0,>,89,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00880:3181,NT_HEALTH,hst00880,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00880:3181,NT_LOGICAL_DISKS_CONTAINER,hst00880,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00881:3181,NT_CACHE,hst00881,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00881:3181,NT_CPU,hst00881,_Total,CPUprcrProcessorTimePercent,Minor,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00881:3181,NT_HEALTH,hst00881,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00881:3181,NT_LOGICAL_DISKS_CONTAINER,hst00881,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00882:3181,NT_CACHE,hst00882,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00882:3181,NT_CPU,hst00882,_Total,CPUprcrProcessorTimePercent,Minor,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00882:3181,NT_HEALTH,hst00882,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00882:3181,NT_LOGICAL_DISKS_CONTAINER,hst00882,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00883:3181,NT_CACHE,hst00883,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00883:3181,NT_CPU,hst00883,_Total,CPUprcrProcessorTimePercent,Minor,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00883:3181,NT_HEALTH,hst00883,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00883:3181,NT_LOGICAL_DISKS_CONTAINER,hst00883,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00884:3181,NT_CACHE,hst00884,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00884:3181,NT_CPU,hst00884,_Total,CPUprcrProcessorTimePercent,Minor,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00884:3181,NT_HEALTH,hst00884,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00884:3181,NT_LOGICAL_DISKS_CONTAINER,hst00884,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00885:3181,NT_CACHE,hst00885,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00885:3181,NT_CPU,hst00885,_Total,CPUprcrProcessorTimePercent,Minor,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00885:3181,NT_HEALTH,hst00885,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00885:3181,NT_LOGICAL_DISKS_CONTAINER,hst00885,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00886:3181,NT_CACHE,hst00886,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00886:3181,NT_CPU,hst00886,_Total,CPUprcrProcessorTimePercent,Minor,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00886:3181,NT_HEALTH,hst00886,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00886:3181,NT_LOGICAL_DISKS_CONTAINER,hst00886,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00887:3181,NT_CACHE,hst00887,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00887:3181,NT_CPU,hst00887,_Total,CPUprcrProcessorTimePercent,Minor,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00887:3181,NT_HEALTH,hst00887,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00887:3181,NT_LOGICAL_DISKS_CONTAINER,hst00887,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00888:3181,NT_CACHE,hst00888,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00888:3181,NT_CPU,hst00888,_Total,CPUprcrProcessorTimePercent,Minor,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00888:3181,NT_HEALTH,hst00888,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00888:3181,NT_LOGICAL_DISKS_CONTAINER,hst00888,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00889:3181,NT_CACHE,hst00889,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00889:3181,NT_CPU,hst00889,_Total,CPUprcrProcessorTimePercent,Minor,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00889:3181,NT_HEALTH,hst00889,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00889:3181,NT_LOGICAL_DISKS_CONTAINER,hst00889,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00890:3181,NT_CACHE,hst00890,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00890:3181,NT_CPU,hst00890,_Total,CPUprcrProcessorTimePercent,Minor,0,>,90,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00890:3181,NT_HEALTH,hst00890,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00890:3181,NT_LOGICAL_DISKS_CONTAINER,hst00890,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00891:3181,NT_CACHE,hst00891,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00891:3181,NT_CPU,hst00891,_Total,CPUprcrProcessorTimePercent,Minor,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00891:3181,NT_HEALTH,hst00891,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00891:3181,NT_LOGICAL_DISKS_CONTAINER,hst00891,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00892:3181,NT_CACHE,hst00892,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00892:3181,NT_CPU,hst00892,_Total,CPUprcrProcessorTimePercent,Minor,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00892:3181,NT_HEALTH,hst00892,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00892:3181,NT_LOGICAL_DISKS_CONTAINER,hst00892,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00893:3181,NT_CACHE,hst00893,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00893:3181,NT_CPU,hst00893,_Total,CPUprcrProcessorTimePercent,Minor,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00893:3181,NT_HEALTH,hst00893,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00893:3181,NT_LOGICAL_DISKS_CONTAINER,hst00893,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00894:3181,NT_CACHE,hst00894,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00894:3181,NT_CPU,hst00894,_Total,CPUprcrProcessorTimePercent,Minor,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00894:3181,NT_HEALTH,hst00894,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00894:3181,NT_LOGICAL_DISKS_CONTAINER,hst00894,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00895:3181,NT_CACHE,hst00895,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00895:3181,NT_CPU,hst00895,_Total,CPUprcrProcessorTimePercent,Minor,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00895:3181,NT_HEALTH,hst00895,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00895:3181,NT_LOGICAL_DISKS_CONTAINER,hst00895,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00896:3181,NT_CACHE,hst00896,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00896:3181,NT_CPU,hst00896,_Total,CPUprcrProcessorTimePercent,Minor,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00896:3181,NT_HEALTH,hst00896,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00896:3181,NT_LOGICAL_DISKS_CONTAINER,hst00896,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00897:3181,NT_CACHE,hst00897,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00897:3181,NT_CPU,hst00897,_Total,CPUprcrProcessorTimePercent,Minor,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00897:3181,NT_HEALTH,hst00897,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00897:3181,NT_LOGICAL_DISKS_CONTAINER,hst00897,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00898:3181,NT_CACHE,hst00898,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00898:3181,NT_CPU,hst00898,_Total,CPUprcrProcessorTimePercent,Minor,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00898:3181,NT_HEALTH,hst00898,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00898:3181,NT_LOGICAL_DISKS_CONTAINER,hst00898,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00899:3181,NT_CACHE,hst00899,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00899:3181,NT_CPU,hst00899,_Total,CPUprcrProcessorTimePercent,Minor,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00899:3181,NT_HEALTH,hst00899,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00899:3181,NT_LOGICAL_DISKS_CONTAINER,hst00899,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00900:3181,NT_CACHE,hst00900,Cache,CACcachCopyReadHitsPercent,Critical,0,>,19,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00900:3181,NT_CPU,hst00900,_Total,CPUprcrProcessorTimePercent,Minor,0,>,91,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00900:3181,NT_HEALTH,hst00900,Health At A Glance,MemoryUsage,Major,0,>,37,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00900:3181,NT_LOGICAL_DISKS_CONTAINER,hst00900,Logical Disks,LDStatus,Major,5,>,37,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00901:3181,NT_CACHE,hst00901,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00901:3181,NT_CPU,hst00901,_Total,CPUprcrProcessorTimePercent,Minor,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00901:3181,NT_HEALTH,hst00901,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00901:3181,NT_LOGICAL_DISKS_CONTAINER,hst00901,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00902:3181,NT_CACHE,hst00902,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00902:3181,NT_CPU,hst00902,_Total,CPUprcrProcessorTimePercent,Minor,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00902:3181,NT_HEALTH,hst00902,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00902:3181,NT_LOGICAL_DISKS_CONTAINER,hst00902,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00903:3181,NT_CACHE,hst00903,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00903:3181,NT_CPU,hst00903,_Total,CPUprcrProcessorTimePercent,Minor,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00903:3181,NT_HEALTH,hst00903,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00903:3181,NT_LOGICAL_DISKS_CONTAINER,hst00903,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00904:3181,NT_CACHE,hst00904,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00904:3181,NT_CPU,hst00904,_Total,CPUprcrProcessorTimePercent,Minor,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00904:3181,NT_HEALTH,hst00904,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00904:3181,NT_LOGICAL_DISKS_CONTAINER,hst00904,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00905:3181,NT_CACHE,hst00905,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00905:3181,NT_CPU,hst00905,_Total,CPUprcrProcessorTimePercent,Minor,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00905:3181,NT_HEALTH,hst00905,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00905:3181,NT_LOGICAL_DISKS_CONTAINER,hst00905,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00906:3181,NT_CACHE,hst00906,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00906:3181,NT_CPU,hst00906,_Total,CPUprcrProcessorTimePercent,Minor,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00906:3181,NT_HEALTH,hst00906,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00906:3181,NT_LOGICAL_DISKS_CONTAINER,hst00906,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00907:3181,NT_CACHE,hst00907,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00907:3181,NT_CPU,hst00907,_Total,CPUprcrProcessorTimePercent,Minor,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00907:3181,NT_HEALTH,hst00907,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00907:3181,NT_LOGICAL_DISKS_CONTAINER,hst00907,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00908:3181,NT_CACHE,hst00908,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00908:3181,NT_CPU,hst00908,_Total,CPUprcrProcessorTimePercent,Minor,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00908:3181,NT_HEALTH,hst00908,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00908:3181,NT_LOGICAL_DISKS_CONTAINER,hst00908,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00909:3181,NT_CACHE,hst00909,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00909:3181,NT_CPU,hst00909,_Total,CPUprcrProcessorTimePercent,Minor,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00909:3181,NT_HEALTH,hst00909,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00909:3181,NT_LOGICAL_DISKS_CONTAINER,hst00909,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00910:3181,NT_CACHE,hst00910,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00910:3181,NT_CPU,hst00910,_Total,CPUprcrProcessorTimePercent,Minor,0,>,92,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00910:3181,NT_HEALTH,hst00910,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00910:3181,NT_LOGICAL_DISKS_CONTAINER,hst00910,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00911:3181,NT_CACHE,hst00911,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00911:3181,NT_CPU,hst00911,_Total,CPUprcrProcessorTimePercent,Minor,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00911:3181,NT_HEALTH,hst00911,Health At A Glance,MemoryUsage,Major,0,>,0,% of Memory Used,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
hst00911:3181,NT_LOGICAL_DISKS_CONTAINER,hst00911,Logical Disks,LDStatus,Major,5,>,0,0=OK;1=Instance Deleted;,Hourly Baseline,TRUE,TRUE,,,,,FALSE,ABSOLUTE,FALSE
hst00912:3181,NT_CACHE,hst00912,Cache,CACcachCopyReadHitsPercent,Critical,0,>,0,%,Not Enabled,TRUE,FALSE,,,,,FALSE,ABSOLUTE,FALSE
